site_id,cta_sites,incident_date,week_day,week_code,weekend,holiday,incident_time,incident_time_1,time_category,time_code,incident_category,atm,restaurant,avgtemp,maxtemp,totalsnow,sunhour,sunset,sunrise,moonrise,moonset,Temperature,weather_description,weather_code,Humidity,cloudcover,heatindex,hours_after_sunrise,hours_to_sunset,incident
29,Blue Line O'Hare Station,2/22/2020,Saturday,4,1,0,1:59,1,late_night,1,Disturbance ,0,5,36,41,0,11,18:32,7:37,7:29,17:37,32,cloudy,2,45,2,32,-5.63,16.55,1
53,Clark/Lake Station (Brown Pink Orange Purple & Green),2/22/2020,Saturday,4,1,0,22:30,22,night,2,General,2,2,36,41,0,11,18:32,7:37,7:29,17:37,30,cloudy,2,60,4,32,14.88,-3.97,1
116,Red Line 79th Street Station,2/22/2020,Saturday,4,1,0,3:21,3,late_night,1,Disturbance ,0,0,36,41,0,11,18:32,7:37,7:29,17:37,32,clear,25,47,0,32,-4.27,15.18,1
116,Red Line 79th Street Station,2/22/2020,Saturday,4,1,0,3:06,3,late_night,1,Accident,0,0,36,41,0,11,18:32,7:37,7:29,17:37,32,clear,25,47,0,32,-4.52,15.43,1
145,South Shop Bravo-Bone Yard,2/22/2020,Saturday,4,1,0,8:33,8,morning,5,Unsecure element,0,0,36,41,0,11,18:32,7:37,7:29,17:37,32,Sunny,14,53,0,32,0.93,9.98,1
79,"Harold Washington Library-State/Van Buren (Brown, Pink, Orange & Purple)",2/22/2020,Saturday,4,1,0,11:00,11,morning,5,none,0,2,36,41,0,11,18:32,7:37,7:29,17:37,34,Sunny,14,53,0,34,3.38,7.53,0
80,"LaSalle/Van Buren (Brown,Pink,Orange & Purple)",2/22/2020,Saturday,4,1,0,14:00,14,afternoon,6,none,1,4,36,41,0,11,18:32,7:37,7:29,17:37,39,Sunny,14,51,2,39,6.38,4.53,0
7,"Adam/Wabash Station (Brown,Pink,Orange & Purple)",2/23/2020,Sunday,5,1,0,19:55,19,evening,4,Disturbance ,1,5,39,46,0,11,18:33,7:36,7:59,18:38,43,cloudy,2,81,7,43,12.32,-1.37,1
18,Blue Line Cumberland Station,2/23/2020,Sunday,5,1,0,22:12,22,night,2,General,0,0,39,46,0,11,18:33,7:36,7:59,18:38,39,cloudy,2,86,11,39,14.6,-3.65,1
53,Clark/Lake Station (Brown Pink Orange Purple & Green),2/23/2020,Sunday,5,1,0,20:55,20,night,2,Emergency,2,2,39,46,0,11,18:33,7:36,7:59,18:38,43,cloudy,2,83,7,43,13.32,-2.37,1
114,Red Line 63rd Street Station,2/23/2020,Sunday,5,1,0,4:19,4,early_morning,3,Disturbance ,0,0,39,46,0,11,18:33,7:36,7:59,18:38,36,clear,25,74,2,36,-3.28,14.23,1
84,Orange Line Kedzie Station,2/23/2020,Sunday,5,1,0,7:00,7,early_morning,3,none,0,0,39,46,0,11,18:33,7:36,7:59,18:38,34,cloudy,2,78,6,34,-0.6,11.55,0
85,Orange Line Midway Station,2/23/2020,Sunday,5,1,0,22:00,22,night,2,none,0,0,39,46,0,11,18:33,7:36,7:59,18:38,39,cloudy,2,86,11,39,14.4,-3.45,0
114,Red Line 63rd Street Station,2/24/2020,Monday,6,0,0,1:29,1,late_night,1,Assault,0,0,37,39,0,5.5,18:34,7:34,8:26,19:38,36,cloudy,2,87,39,36,-6.08,17.08,1
29,Blue Line O'Hare Station,2/24/2020,Monday,6,0,0,2:51,2,late_night,1,Accident,0,5,37,39,0,5.5,18:34,7:34,8:26,19:38,34,cloudy,2,88,57,34,-4.72,15.72,1
53,Clark/Lake Station (Brown Pink Orange Purple & Green),2/24/2020,Monday,6,0,0,0:34,0,late_night,1,Disturbance ,2,2,37,39,0,5.5,18:34,7:34,8:26,19:38,37,cloudy,2,87,20,37,-7,18,1
54,CTA Chicago South Bound (Brown Line),2/24/2020,Monday,6,0,0,4:14,4,early_morning,3,Disturbance ,1,3,37,39,0,5.5,18:34,7:34,8:26,19:38,34,cloudy,2,88,84,34,-3.33,14.33,1
93,Pink Line Kedzie Station,2/24/2020,Monday,6,0,0,0:09,0,late_night,1,Disturbance ,0,0,37,39,0,5.5,18:34,7:34,8:26,19:38,37,cloudy,2,87,20,37,-7.42,18.42,1
117,Red Line 87th Street Station,2/24/2020,Monday,6,0,0,19:54,19,evening,4,Disturbance ,0,0,37,39,0,5.5,18:34,7:34,8:26,19:38,28,drizzle,6,90,100,32,12.33,-1.33,1
129,Red Line Jackson Station,2/24/2020,Monday,6,0,0,22:58,22,night,2,Disturbance ,2,9,37,39,0,5.5,18:34,7:34,8:26,19:38,27,rain,8,92,100,30,15.4,-4.4,1
87,Orange Line Western Station,2/24/2020,Monday,6,0,0,17:00,17,evening,4,none,1,0,37,39,0,5.5,18:34,7:34,8:26,19:38,32,drizzle,6,87,100,36,9.43,1.57,0
89,Pink Line 18th Street Staion,2/24/2020,Monday,6,0,0,19:00,19,evening,4,none,1,4,37,39,0,5.5,18:34,7:34,8:26,19:38,28,drizzle,6,90,100,32,11.43,-0.43,0
8,Blue LaSalle Station,2/25/2020,Tuesday,7,0,0,6:29,6,early_morning,3,General,5,2,34,36,0,5.5,18:35,7:33,8:50,20:37,36,drizzle,6,91,100,36,-1.07,12.1,1
8,Blue LaSalle Station,2/25/2020,Tuesday,7,0,0,1:04,1,late_night,1,Disturbance ,5,2,34,36,0,5.5,18:35,7:33,8:50,20:37,37,rain,8,92,100,37,-6.48,17.52,1
16,Blue Line Cicero Station,2/25/2020,Tuesday,7,0,0,7:00,7,early_morning,3,Disturbance ,1,0,34,36,0,5.5,18:35,7:33,8:50,20:37,36,drizzle,6,92,100,36,-0.55,11.58,1
28,Blue Line Oak Park Station,2/25/2020,Tuesday,7,0,0,9:33,9,morning,5,Disturbance ,0,0,34,36,0,5.5,18:35,7:33,8:50,20:37,34,sleet,19,94,100,34,2,9.03,1
42,Brown Line Montrose Station,2/25/2020,Tuesday,7,0,0,9:45,9,morning,5,Disturbance ,3,6,34,36,0,5.5,18:35,7:33,8:50,20:37,34,sleet,19,94,100,34,2.2,8.83,1
53,Clark/Lake Station (Brown Pink Orange Purple & Green),2/25/2020,Tuesday,7,0,0,7:25,7,early_morning,3,General,2,2,34,36,0,5.5,18:35,7:33,8:50,20:37,36,drizzle,6,92,100,36,-0.13,11.17,1
53,Clark/Lake Station (Brown Pink Orange Purple & Green),2/25/2020,Tuesday,7,0,0,19:21,19,evening,4,Disturbance ,2,2,34,36,0,5.5,18:35,7:33,8:50,20:37,34,snow,10,97,100,34,11.8,-0.77,1
107,Purple Line Linden Station,2/25/2020,Tuesday,7,0,0,6:46,6,early_morning,3,Disturbance ,2,0,34,36,0,5.5,18:35,7:33,8:50,20:37,36,drizzle,6,91,100,36,-0.78,11.82,1
114,Red Line 63rd Street Station,2/25/2020,Tuesday,7,0,0,15:30,15,afternoon,6,Disturbance ,0,0,34,36,0,5.5,18:35,7:33,8:50,20:37,34,snow,10,96,100,34,7.95,3.08,1
115,Red Line 69th Street Station,2/25/2020,Tuesday,7,0,0,8:35,8,morning,5,Assault,0,0,34,36,0,5.5,18:35,7:33,8:50,20:37,34,sleet,19,93,100,34,1.03,10,1
115,Red Line 69th Street Station,2/25/2020,Tuesday,7,0,0,8:36,8,morning,5,Disturbance ,0,0,34,36,0,5.5,18:35,7:33,8:50,20:37,34,sleet,19,93,100,34,1.05,9.98,1
134,Red Line Morse Station,2/25/2020,Tuesday,7,0,0,15:30,15,afternoon,6,Disturbance ,1,4,34,36,0,5.5,18:35,7:33,8:50,20:37,34,snow,10,96,100,34,7.95,3.08,1
140,Red/Purple/Brown Lines Fullerton Station,2/25/2020,Tuesday,7,0,0,13:40,13,afternoon,6,General,1,5,34,36,0,5.5,18:35,7:33,8:50,20:37,34,snow,10,97,100,34,6.12,4.92,1
142,RedLine Roosevelt Station,2/25/2020,Tuesday,7,0,0,11:47,11,morning,5,Disturbance ,0,7,34,36,0,5.5,18:35,7:33,8:50,20:37,34,snow,10,96,100,34,4.23,6.8,1
88,Pink Line 54th/Cermak Station,2/25/2020,Tuesday,7,0,0,22:00,22,night,2,none,4,0,34,36,0,5.5,18:35,7:33,8:50,20:37,32,snow,10,97,100,32,14.45,-3.42,0
90,Pink Line Central Park Station,2/25/2020,Tuesday,7,0,0,23:00,23,night,2,none,0,0,34,36,0,5.5,18:35,7:33,8:50,20:37,32,snow,10,97,100,32,15.45,-4.42,0
2,Red Line 95th/Dan Ryan Station,2/26/2020,Wednesday,2,0,0,22:59,22,night,2,Accident,1,2,30,30,0,5.5,18:36,7:31,9:14,21:36,27,snow,10,75,55,27,15.47,-4.38,1
2,Red Line 95th/Dan Ryan Station,2/26/2020,Wednesday,2,0,0,16:21,16,evening,4,Disturbance ,1,2,30,30,0,5.5,18:36,7:31,9:14,21:36,30,snow,10,87,100,30,8.83,2.25,1
6,63rd Street Lower Rail Yard,2/26/2020,Wednesday,2,0,0,3:22,3,late_night,1,Access Control,0,0,30,30,0,5.5,18:36,7:31,9:14,21:36,30,snow,10,96,100,30,-4.15,15.23,1
6,63rd Street Lower Rail Yard,2/26/2020,Wednesday,2,0,0,10:32,10,morning,5,Unsecure element,0,0,30,30,0,5.5,18:36,7:31,9:14,21:36,30,snow,10,95,100,30,3.02,8.07,1
24,Blue Line Jackson Station,2/26/2020,Wednesday,2,0,0,23:57,23,night,2,Disturbance ,3,4,30,30,0,5.5,18:36,7:31,9:14,21:36,27,cloudy,2,75,61,27,16.43,-5.35,1
30,Blue Line Pulaski Station,2/26/2020,Wednesday,2,0,0,17:39,17,evening,4,Theft,0,0,30,30,0,5.5,18:36,7:31,9:14,21:36,28,snow,10,85,100,28,10.13,0.95,1
30,Blue Line Pulaski Station,2/26/2020,Wednesday,2,0,0,22:31,22,night,2,Disturbance ,0,0,30,30,0,5.5,18:36,7:31,9:14,21:36,27,snow,10,75,55,27,15,-3.92,1
96,Pink Line Pulaski Station,2/26/2020,Wednesday,2,0,0,23:58,23,night,2,Theft,0,0,30,30,0,5.5,18:36,7:31,9:14,21:36,27,cloudy,2,75,61,27,16.45,-5.37,1
126,Red Line Grand Station,2/26/2020,Wednesday,2,0,0,7:10,7,early_morning,3,Disturbance ,0,6,30,30,0,5.5,18:36,7:31,9:14,21:36,30,snow,10,96,100,30,-0.35,11.43,1
129,Red Line Jackson Station,2/26/2020,Wednesday,2,0,0,3:07,3,late_night,1,Disturbance ,2,9,30,30,0,5.5,18:36,7:31,9:14,21:36,30,snow,10,96,100,30,-4.4,15.48,1
129,Red Line Jackson Station,2/26/2020,Wednesday,2,0,0,3:44,3,late_night,1,Tresspass,2,9,30,30,0,5.5,18:36,7:31,9:14,21:36,30,snow,10,96,100,30,-3.78,14.87,1
130,Red Line Lake Station,2/26/2020,Wednesday,2,0,0,18:54,18,evening,4,Tresspass,2,1,30,30,0,5.5,18:36,7:31,9:14,21:36,28,snow,10,84,100,28,11.38,-0.3,1
130,Red Line Lake Station,2/26/2020,Wednesday,2,0,0,19:14,19,evening,4,Disturbance ,2,1,30,30,0,5.5,18:36,7:31,9:14,21:36,28,snow,10,81,83,28,11.72,-0.63,1
130,Red Line Lake Station,2/26/2020,Wednesday,2,0,0,23:15,23,night,2,Accident,2,1,30,30,0,5.5,18:36,7:31,9:14,21:36,27,cloudy,2,75,61,27,15.73,-4.65,1
139,Red/Purple/Brown Lines Belmont,2/26/2020,Wednesday,2,0,0,7:46,7,early_morning,3,General,3,11,30,30,0,5.5,18:36,7:31,9:14,21:36,30,snow,10,96,100,30,0.25,10.83,1
91,Pink Line Cicero Station,2/26/2020,Wednesday,2,0,0,11:00,11,morning,5,none,2,0,30,30,0,5.5,18:36,7:31,9:14,21:36,30,snow,10,95,100,30,3.48,7.6,0
92,Pink Line Damen Station,2/26/2020,Wednesday,2,0,0,14:00,14,afternoon,6,none,1,4,30,30,0,5.5,18:36,7:31,9:14,21:36,30,snow,10,91,100,30,6.48,4.6,0
30,Blue Line Pulaski Station,2/27/2020,Thursday,3,0,0,0:11,0,late_night,1,Disturbance ,0,0,25,28,0,7.1,18:38,7:30,9:37,22:34,27,cloudy,2,75,66,27,-7.32,18.45,1
30,Blue Line Pulaski Station,2/27/2020,Thursday,3,0,0,0:42,0,late_night,1,Disturbance ,0,0,25,28,0,7.1,18:38,7:30,9:37,22:34,27,cloudy,2,75,66,27,-6.8,17.93,1
30,Blue Line Pulaski Station,2/27/2020,Thursday,3,0,0,0:44,0,late_night,1,Disturbance ,0,0,25,28,0,7.1,18:38,7:30,9:37,22:34,27,cloudy,2,75,66,27,-6.77,17.9,1
53,Clark/Lake Station (Brown Pink Orange Purple & Green),2/27/2020,Thursday,3,0,0,1:55,1,late_night,1,Disturbance ,2,2,25,28,0,7.1,18:38,7:30,9:37,22:34,25,cloudy,2,76,73,25,-5.58,16.72,1
54,CTA Chicago South Bound (Brown Line),2/27/2020,Thursday,3,0,0,4:12,4,early_morning,3,Disturbance ,1,3,25,28,0,7.1,18:38,7:30,9:37,22:34,25,snow,24,77,86,25,-3.3,14.43,1
114,Red Line 63rd Street Station,2/27/2020,Thursday,3,0,0,3:53,3,late_night,1,Disturbance ,0,0,25,28,0,7.1,18:38,7:30,9:37,22:34,25,snow,24,77,88,25,-3.62,14.75,1
122,Red Line Cermak-Chinatown,2/27/2020,Thursday,3,0,0,5:50,5,early_morning,3,Disturbance ,0,0,25,28,0,7.1,18:38,7:30,9:37,22:34,23,snow,13,76,84,23,-1.67,12.8,1
133,Red Line Monroe Station,2/27/2020,Thursday,3,0,0,16:07,16,evening,4,Disturbance ,5,5,25,28,0,7.1,18:38,7:30,9:37,22:34,27,Overcast,1,62,70,27,8.62,2.52,1
95,Pink Line Polk Station,2/27/2020,Thursday,3,0,0,15:00,15,afternoon,6,none,2,3,25,28,0,7.1,18:38,7:30,9:37,22:34,28,Overcast,1,61,88,28,7.5,3.63,0
98,Pink Link 54th/Cermack Station,2/27/2020,Thursday,3,0,0,4:00,4,early_morning,3,none,4,1,25,28,0,7.1,18:38,7:30,9:37,22:34,25,snow,24,77,86,25,-3.5,14.63,0
13,Blue Line Austin Station,2/28/2020,Friday,1,0,0,9:30,9,morning,5,General,0,0,23,27,0,7.1,18:39,7:28,10:01,23:34,21,Overcast,1,72,90,21,2.03,9.15,1
30,Blue Line Pulaski Station,2/28/2020,Friday,1,0,0,15:16,15,afternoon,6,Accident,0,0,23,27,0,7.1,18:39,7:28,10:01,23:34,27,Overcast,1,58,64,27,7.8,3.38,1
129,Red Line Jackson Station,2/28/2020,Friday,1,0,0,23:20,23,night,2,Disturbance ,2,9,23,27,0,7.1,18:39,7:28,10:01,23:34,25,cloudy,2,65,13,25,15.87,-4.68,1
99,Pink Link Western Station,2/28/2020,Friday,1,0,0,17:00,17,evening,4,none,1,3,23,27,0,7.1,18:39,7:28,10:01,23:34,25,snow,23,60,40,25,9.53,1.65,0
103,Purple Line Central Station,2/28/2020,Friday,1,0,0,19:00,19,evening,4,none,0,0,23,27,0,7.1,18:39,7:28,10:01,23:34,25,snow,23,61,23,25,11.53,-0.35,0
2,Red Line 95th/Dan Ryan Station,2/29/2020,Saturday,4,1,0,10:23,10,morning,5,Access Control,1,2,27,32,0,11.1,18:40,7:26,10:26,No moonset,23,Sunny,14,64,1,23,2.95,8.28,1
129,Red Line Jackson Station,2/29/2020,Saturday,4,1,0,6:00,6,early_morning,3,Disturbance ,2,9,27,32,0,11.1,18:40,7:26,10:26,No moonset,21,clear,25,73,0,21,-1.43,12.67,1
139,Red/Purple/Brown Lines Belmont,2/29/2020,Saturday,4,1,0,2:44,2,late_night,1,Disturbance ,3,11,27,32,0,11.1,18:40,7:26,10:26,No moonset,23,cloudy,2,69,6,23,-4.7,15.93,1
142,RedLine Roosevelt Station,2/29/2020,Saturday,4,1,0,23:10,23,night,2,Emergency,0,7,27,32,0,11.1,18:40,7:26,10:26,No moonset,30,cloudy,2,64,10,30,15.73,-4.5,1
148,"Washington/Wabash Station (Brown, Pink, Orange, Purple & Green)",2/29/2020,Saturday,4,1,0,23:28,23,night,2,Disturbance ,1,5,27,32,0,11.1,18:40,7:26,10:26,No moonset,30,cloudy,2,64,10,30,16.03,-4.8,1
104,Purple Line Davis Station,2/29/2020,Saturday,4,1,0,18:00,18,evening,4,none,0,1,27,32,0,11.1,18:40,7:26,10:26,No moonset,32,cloudy,2,53,5,32,10.57,0.67,0
105,Purple Line Demper Station,2/29/2020,Saturday,4,1,0,6:00,6,early_morning,3,none,0,0,27,32,0,11.1,18:40,7:26,10:26,No moonset,21,clear,25,73,0,21,-1.43,12.67,0
6,63rd Street Lower Rail Yard,3/1/2020,Sunday,5,1,0,7:27,7,early_morning,3,General,0,0,39,45,0,8.6,18:41,7:25,10:56,0:34,34,cloudy,2,75,44,34,0.03,11.23,1
6,63rd Street Lower Rail Yard,3/1/2020,Sunday,5,1,0,7:53,7,early_morning,3,Motor Vehicle Vandalism,0,0,39,45,0,8.6,18:41,7:25,10:56,0:34,34,cloudy,2,75,44,34,0.47,10.8,1
6,63rd Street Lower Rail Yard,3/1/2020,Sunday,5,1,0,15:05,15,afternoon,6,General,0,0,39,45,0,8.6,18:41,7:25,10:56,0:34,43,cloudy,2,82,75,43,7.67,3.6,1
30,Blue Line Pulaski Station,3/1/2020,Sunday,5,1,0,10:34,10,morning,5,Assault,0,0,39,45,0,8.6,18:41,7:25,10:56,0:34,37,cloudy,2,77,46,37,3.15,8.12,1
53,Clark/Lake Station (Brown Pink Orange Purple & Green),3/1/2020,Sunday,5,1,0,15:45,15,afternoon,6,Disturbance ,2,2,39,45,0,8.6,18:41,7:25,10:56,0:34,43,cloudy,2,82,75,43,8.33,2.93,1
106,Purple Line Foster Station,3/1/2020,Sunday,5,1,0,3:00,3,late_night,1,none,0,1,39,45,0,8.6,18:41,7:25,10:56,0:34,32,cloudy,2,66,36,32,-4.42,15.68,0
108,Purple Line Main Station,3/1/2020,Sunday,5,1,0,7:00,7,early_morning,3,none,0,0,39,45,0,8.6,18:41,7:25,10:56,0:34,34,cloudy,2,75,44,34,-0.42,11.68,0
29,Blue Line O'Hare Station,3/2/2020,Monday,6,0,0,3:33,3,late_night,1,Disturbance ,0,5,39,43,0,10.1,18:43,7:23,11:30,1:36,39,rain,27,94,100,39,-3.83,15.17,1
114,Red Line 63rd Street Station,3/2/2020,Monday,6,0,0,9:20,9,morning,5,General,0,0,39,43,0,10.1,18:43,7:23,11:30,1:36,36,drizzle,6,78,39,36,1.95,9.38,1
115,Red Line 69th Street Station,3/2/2020,Monday,6,0,0,9:55,9,morning,5,General,0,0,39,43,0,10.1,18:43,7:23,11:30,1:36,36,drizzle,6,78,39,36,2.53,8.8,1
122,Red Line Cermak-Chinatown,3/2/2020,Monday,6,0,0,6:28,6,early_morning,3,General,0,0,39,43,0,10.1,18:43,7:23,11:30,1:36,36,drizzle,6,89,92,36,-0.92,12.25,1
126,Red Line Grand Station,3/2/2020,Monday,6,0,0,11:15,11,morning,5,Disturbance ,0,6,39,43,0,10.1,18:43,7:23,11:30,1:36,37,cloudy,2,69,21,37,3.87,7.47,1
109,Purple Line Noyes Station,3/2/2020,Monday,6,0,0,16:00,16,evening,4,none,0,3,39,43,0,10.1,18:43,7:23,11:30,1:36,43,cloudy,2,58,43,43,8.62,2.72,0
110,Purple Line South Station,3/2/2020,Monday,6,0,0,8:00,8,morning,5,none,0,0,39,43,0,10.1,18:43,7:23,11:30,1:36,36,drizzle,6,82,57,36,0.62,10.72,0
2,Red Line 95th/Dan Ryan Station,3/3/2020,Tuesday,7,0,0,2:51,2,late_night,1,Disturbance ,1,2,41,45,0,7.1,18:44,7:22,12:11,2:38,37,cloudy,2,80,42,37,-4.52,15.88,1
2,Red Line 95th/Dan Ryan Station,3/3/2020,Tuesday,7,0,0,9:30,9,morning,5,General,1,2,41,45,0,7.1,18:44,7:22,12:11,2:38,37,cloudy,2,71,58,37,2.13,9.23,1
21,Blue Line Harlem (Forest Park) Station,3/3/2020,Tuesday,7,0,0,3:07,3,late_night,1,Disturbance ,0,0,41,45,0,7.1,18:44,7:22,12:11,2:38,36,cloudy,2,82,46,36,-4.25,15.62,1
2,Red Line 95th/Dan Ryan Station,3/3/2020,Tuesday,7,0,0,7:47,7,early_morning,3,Disturbance ,1,2,41,45,0,7.1,18:44,7:22,12:11,2:38,36,cloudy,2,80,39,36,0.42,10.95,1
111,"Quincy Station (Brown, Pink,Orange & Purple)",3/3/2020,Tuesday,7,0,0,21:00,21,night,2,none,1,8,41,45,0,7.1,18:44,7:22,12:11,2:38,41,rain,7,57,32,41,13.63,-2.27,0
118,Red Line Addison Station,3/3/2020,Tuesday,7,0,0,5:00,5,early_morning,3,none,3,9,41,45,0,7.1,18:44,7:22,12:11,2:38,36,cloudy,2,84,35,36,-2.37,13.73,0
9,Blue Line Kedzie-Homan Station,3/4/2020,Wednesday,2,0,0,7:30,7,early_morning,3,General,0,0,37,41,0.31,8.6,18:45,7:20,13:01,3:39,36,cloudy,2,86,81,36,0.17,11.25,1
9,Blue Line Kedzie-Homan Station,3/4/2020,Wednesday,2,0,0,21:25,21,night,2,Disturbance ,0,0,37,41,0.31,8.6,18:45,7:20,13:01,3:39,34,clear,25,58,3,37,14.08,-2.67,1
71,Green Line-West Cicero Station,3/4/2020,Wednesday,2,0,0,20:13,20,night,2,Theft,0,0,37,41,0.31,8.6,18:45,7:20,13:01,3:39,36,clear,25,55,2,39,12.88,-1.47,1
115,Red Line 69th Street Station,3/4/2020,Wednesday,2,0,0,1:15,1,late_night,1,General,0,0,37,41,0.31,8.6,18:45,7:20,13:01,3:39,39,cloudy,2,67,17,39,-6.08,17.5,1
128,Red Line Harrison Station,3/4/2020,Wednesday,2,0,0,0:40,0,late_night,1,General,0,0,37,41,0.31,8.6,18:45,7:20,13:01,3:39,39,cloudy,2,65,12,39,-6.67,18.08,1
129,Red Line Jackson Station,3/4/2020,Wednesday,2,0,0,0:23,0,late_night,1,Tresspass,2,9,37,41,0.31,8.6,18:45,7:20,13:01,3:39,39,cloudy,2,65,12,39,-6.95,18.37,1
120,Red Line Berwyn Station,3/4/2020,Wednesday,2,0,0,13:00,13,afternoon,6,none,0,6,37,41,0.31,8.6,18:45,7:20,13:01,3:39,39,snow,28,51,60,39,5.67,5.75,0
121,Red Line Bryn Mawr Station,3/4/2020,Wednesday,2,0,0,0:00,0,late_night,1,none,0,9,37,41,0.31,8.6,18:45,7:20,13:01,3:39,39,cloudy,2,65,12,39,-7.33,18.75,0
16,Blue Line Cicero Station,3/5/2020,Thursday,3,0,0,3:00,3,late_night,1,Accident,1,0,43,48,0,10.1,18:46,7:18,14:00,4:37,37,cloudy,2,64,7,37,-4.3,15.77,1
16,Blue Line Cicero Station,3/5/2020,Thursday,3,0,0,5:00,5,early_morning,3,Disturbance ,1,0,43,48,0,10.1,18:46,7:18,14:00,4:37,37,cloudy,2,62,10,37,-2.3,13.77,1
16,Blue Line Cicero Station,3/5/2020,Thursday,3,0,0,15:44,15,afternoon,6,General,1,0,43,48,0,10.1,18:46,7:18,14:00,4:37,46,Overcast,1,52,38,46,8.43,3.03,1
29,Blue Line O'Hare Station,3/5/2020,Thursday,3,0,0,2:46,2,late_night,1,Accident,0,5,43,48,0,10.1,18:46,7:18,14:00,4:37,37,cloudy,2,65,6,39,-4.53,16,1
31,Blue Line Racine Station,3/5/2020,Thursday,3,0,0,2:56,2,late_night,1,Accident,0,0,43,48,0,10.1,18:46,7:18,14:00,4:37,37,cloudy,2,65,6,39,-4.37,15.83,1
122,Red Line Cermak-Chinatown,3/5/2020,Thursday,3,0,0,1:34,1,late_night,1,Disturbance ,0,0,43,48,0,10.1,18:46,7:18,14:00,4:37,37,cloudy,2,65,5,39,-5.73,17.2,1
141,Red/Purple/Purple Express Lines Howard Station,3/5/2020,Thursday,3,0,0,22:33,22,night,2,Disturbance ,0,7,43,48,0,10.1,18:46,7:18,14:00,4:37,39,rain,7,68,79,39,15.25,-3.78,1
137,Red Line Thorndale Station,3/5/2020,Thursday,3,0,0,4:00,4,early_morning,3,none,2,6,43,48,0,10.1,18:46,7:18,14:00,4:37,37,cloudy,2,63,9,37,-3.3,14.77,0
146,SPECIAL RAIL STATION DEPLOYMENT Site,3/5/2020,Thursday,3,0,0,16:00,16,evening,4,none,0,0,43,48,0,10.1,18:46,7:18,14:00,4:37,46,Overcast,1,53,39,46,8.7,2.77,0
29,Blue Line O'Hare Station,3/6/2020,Friday,1,0,0,0:52,0,late_night,1,Disturbance ,0,5,32,34,0.12,8.6,18:47,7:17,15:08,5:30,37,snow,22,78,93,37,-6.42,17.92,1
30,Blue Line Pulaski Station,3/6/2020,Friday,1,0,0,22:34,22,night,2,Theft,0,0,32,34,0.12,8.6,18:47,7:17,15:08,5:30,32,clear,25,67,5,32,15.28,-3.78,1
93,Pink Line Kedzie Station,3/6/2020,Friday,1,0,0,23:24,23,night,2,Disturbance ,0,0,32,34,0.12,8.6,18:47,7:17,15:08,5:30,32,cloudy,2,67,7,32,16.12,-4.62,1
129,Red Line Jackson Station,3/6/2020,Friday,1,0,0,22:21,22,night,2,Disturbance ,2,9,32,34,0.12,8.6,18:47,7:17,15:08,5:30,32,clear,25,67,5,32,15.07,-3.57,1
112,Red Line Jarvis Station,3/6/2020,Friday,1,0,0,2:36,2,late_night,1,Disturbance ,1,2,32,34,0.12,8.6,18:47,7:17,15:08,5:30,34,snow,12,80,98,34,-4.68,16.18,1
149,"Washington/Wells Station (Brown, Orange Pink & Purple)",3/6/2020,Friday,1,0,0,21:00,21,night,2,none,3,10,32,34,0.12,8.6,18:47,7:17,15:08,5:30,32,clear,25,67,4,32,13.72,-2.22,0
150,Yellow Line Dempster-Skokie Station,3/6/2020,Friday,1,0,0,5:00,5,early_morning,3,none,0,0,32,34,0.12,8.6,18:47,7:17,15:08,5:30,32,snow,10,77,100,32,-2.28,13.78,0
115,Red Line 69th Street Station,3/7/2020,Saturday,4,1,0,2:37,2,late_night,1,Disturbance ,0,0,39,46,0,11.3,18:48,7:15,16:22,6:16,34,cloudy,2,66,8,34,-4.63,16.18,1
151,Yellow Line Oakton-Skokie Station,3/7/2020,Saturday,4,1,0,12:00,12,afternoon,6,none,3,0,39,46,0,11.3,18:48,7:15,16:22,6:16,39,cloudy,2,46,4,39,4.75,6.8,0
5,61st Street Lower Yard,3/7/2020,Saturday,4,1,0,18:00,18,evening,4,none,0,0,39,46,0,11.3,18:48,7:15,16:22,6:16,46,cloudy,2,42,1,46,10.75,0.8,0
126,Red Line Grand Station,3/8/2020,Sunday,5,1,0,1:01,1,late_night,1,none,0,6,46,55,0,11.4,18:50,7:13,17:39,6:56,41,cloudy,2,51,16,41,-6.2,17.82,1
4,West Shop,3/8/2020,Sunday,5,1,0,6:53,6,early_morning,3,Theft,0,0,46,55,0,11.4,18:50,7:13,17:39,6:56,41,cloudy,2,60,76,41,-0.33,11.95,1
12,Blue Line Addison Station,3/8/2020,Sunday,5,1,0,14:00,14,afternoon,6,none,0,0,46,55,0,11.4,18:50,7:13,17:39,6:56,52,cloudy,2,46,3,52,6.78,4.83,0
15,Blue Line Californa Station,3/8/2020,Sunday,5,1,0,13:00,13,afternoon,6,none,1,1,46,55,0,11.4,18:50,7:13,17:39,6:56,50,cloudy,2,48,4,50,5.78,5.83,0
139,Red/Purple/Brown Lines Belmont,3/9/2020,Monday,6,0,0,21:18,21,night,2,Access Control,3,11,50,52,0,5.7,18:51,7:12,18:57,7:32,48,rain,20,93,100,52,14.1,-2.45,1
27,Blue Line Montrose Station,3/9/2020,Monday,6,0,0,2:00,2,late_night,1,none,0,0,50,52,0,5.7,18:51,7:12,18:57,7:32,52,cloudy,2,60,9,52,-5.2,16.85,0
